Year,State_UT,Acetic_Anhydride_Kg,ATS_Kg,Anthralic_Acid_Kg,Cocaine_Kg,Codeine_Kg,Codeine_Litre,CBCS_Litre,Ephedrine_Kg,Fentanyl_HCL_Kg,Ganja_Kg,Hashish_Kg,Hashish_Oil_Kg,Heroin_Kg,Ketamine_Kg,Khat_Leaves_Kg,LSD_Blots,LSD_Kg,MDMA_Kg,Mephedrone_Kg,Mescaline_Kg,Mandrax_Kg,Morphine_Kg,Morphine_Litre,Opium_Kg,Phensidyl_No,Poppy_Husk_Straw_Kg,Injection_No,CBCS_Bottle,Tablets_Kg,Tablets_No,Total_Cases,Total_Arrested,Is_Total_Row,Total_Kg,Total_Litre,Total_Units
2019,Goa,0.0,0.77,0.0,1.93,0.0,0.0,0.0,0.07,0.0,76.0,10.14,0.0,0.07,0.0,0.0,2.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,218.0,236.0,False,92.13,0.0,2.0
2019,Gujarat,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9474.0,78.38,0.0,102.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.5,0.0,6318.0,0.0,1970.0,0.0,930.0,308.0,453.0,False,16647.05,0.0,2900.0
2019,Haryana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5426.0,174.05,0.0,29.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.99,0.0,9828.0,0.0,360.0,4.33,970.0,2582.0,3229.0,False,15581.609999999999,0.0,1330.0
2019,Himachal Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,330.58,0.0,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51,0.0,1357.0,0.0,9848.0,0.0,124091.0,1438.0,1931.0,False,1730.17,0.0,133939.0
2019,Jammu and Kashmir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,550.61,0.0,103.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,25062.0,0.0,44796.0,0.0,217814.0,1162.0,1700.0,False,25966.19,0.0,262610.0
2019,Jharkhand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3632.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.29,0.0,13039.0,0.0,6502.0,0.0,4807.0,266.0,342.0,False,16957.72,0.0,11309.0
2019,Karnataka,0.0,1.81,0.0,0.83,0.0,0.0,0.0,0.0,0.0,3522.0,24.88,2.85,0.14,52.31,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,5100.0,737.0,1732.0,False,3607.69,0.0,5100.0
2019,Kerala,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.0,9.55,1.22,0.3,0.0,0.0,65.0,0.0,6.34,0.0,0.0,0.0,0.0,0.0,0.08,0.0,3.0,0.0,0.0,1.36,6560.0,9744.0,11009.0,False,2095.4200000000005,0.0,6625.0
2019,Madhya Pradesh,196.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11413.0,9.85,0.0,14.72,0.0,0.0,0.0,0.0,0.01,0.11,0.0,0.0,0.65,0.0,325.49,0.0,43076.0,0.0,96157.0,0.0,2565405.0,3511.0,4287.0,False,55036.75,0.0,2661562.0
2019,Maharashtra,0.0,8.1,0.0,30.31,0.0,0.0,0.0,108.03,0.0,9912.0,66.9,0.0,3.54,0.65,9.0,16636.0,0.0,3.79,43.14,0.0,25.34,75.74,0.0,634.45,0.0,0.0,0.0,18085.0,0.05,30303.0,1196.0,1565.0,False,10921.04,0.0,65024.0
2019,Manipur,0.0,113.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,746.62,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.0,0.0,235.15,0.0,2100.0,0.0,2507.0,108.05,7129088.0,275.0,422.0,False,3369.7300000000005,0.0,7131595.0
2019,Meghalaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,104.0,19.11,32001.0,92.0,159.0,False,1247.75,0.0,32105.0
2019,Mizoram,0.0,85.9,0.0,0.0,0.0,0.0,0.0,344.69,0.0,392.0,0.0,0.0,23.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,28458.0,0.0,925180.0,920.0,1244.0,False,848.55,0.0,953638.0
2019,Nagaland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.0,0.0,0.0,11.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.8,0.0,3430.0,0.0,20573.0,0.0,644453.0,151.0,183.0,False,5842.1900000000005,0.0,665026.0
2019,New Delhi,0.0,138.68,0.0,28.53,0.0,0.0,0.0,142.5,0.0,40577.0,364.89,0.0,922.97,2.96,852.24,0.0,0.0,0.0,10.03,0.0,8.18,0.0,0.0,11.35,0.0,1697.0,0.0,67.0,59.2,1867172.0,841.0,1125.0,False,44815.52999999999,0.0,1867239.0
2019,Odisha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44745.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,23385.0,0.0,274.0,870.0,1491.0,False,44786.52,0.0,23659.0
2019,Puducherry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,45.0,False,4.0,0.0,0.0
2019,Punjab,0.0,0.13,0.0,0.62,0.0,0.0,0.0,0.0,0.0,1922.0,157.97,0.0,1061.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.71,0.0,40856.0,0.0,7635.0,0.0,10150244.0,11293.0,15449.0,False,44561.5,0.0,10157879.0
2019,Rajasthan,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,3856.0,46.31,0.0,12.99,0.0,11.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1088.68,0.0,119510.0,0.0,8829.0,0.0,3168995.0,2412.0,2945.0,False,124525.59,0.0,3177824.0
2019,Sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,576.0,18.0,24.0,False,0.33,0.0,588.0
2019,Tamil Nadu,0.0,9.91,0.0,0.17,0.0,0.0,0.0,88.95,0.0,12590.0,0.32,4.36,0.06,0.1,0.0,0.0,0.0,0.04,0.0,0.0,9.93,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,69347.0,4289.0,5631.0,False,12703.870000000003,0.0,69347.0
2019,Telangana,0.0,0.13,0.0,0.37,0.0,0.0,0.0,0.6,0.0,11539.0,0.01,0.01,0.78,0.0,0.0,7.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,241.0,496.0,1103.0,False,11541.160000000002,0.0,248.0
2019,Tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15117.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90553.0,0.0,2123163.0,302.0,509.0,False,15121.28,0.0,2213716.0
2019,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33839.0,1382.12,0.0,72.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.54,0.0,82.9,0.0,11178.0,0.0,0.0,0.2,105323.0,9708.0,10138.0,False,46585.08,0.0,105323.0
2019,Uttarakhand,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,1363.0,217.87,0.0,13.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.17,0.0,367.0,0.0,0.0,0.0,220096.0,1394.0,1494.0,False,1981.7700000000002,0.0,220096.0
2019,West Bengal,17.14,1410.5,0.0,0.0,0.0,0.0,0.0,0.35,0.0,13830.0,6.97,0.0,33.12,110.1,79.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.56,0.0,3333.0,0.0,40000.0,2.96,2990.0,546.0,889.0,False,19005.4,0.0,42990.0
2020,Andaman and Nicobar Islands,0.0,66.39,0.0,0.0,0.02,0.0,0.0,0.0,0.0,95.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,825.0,58.0,96.0,False,161.85,0.0,921.0
2020,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97826.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,946.0,2388.0,False,97830.76000000001,0.0,0.0
2020,Arunachal Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2843.0,0.02,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.01,0.0,0.0,0.0,0.0,0.0,10.0,114.0,231.0,False,2863.86,0.0,10.0
2020,Assam,0.0,12.83,0.0,1.34,0.0,0.0,0.0,0.0,0.0,16485.0,0.0,0.0,27.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,16.48,0.0,0.0,700.0,106519.0,4.86,1454316.0,1010.0,1731.0,False,16548.19,0.0,1561535.0
2020,Bihar,0.0,0.01,0.0,0.0,5.94,0.0,0.0,0.0,0.0,16607.0,188.66,0.0,363.77,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,59.8,0.0,2387.0,20.0,17903.0,0.0,979.0,1655.0,1087.0,False,19613.0,0.0,18902.0
2020,Chandigarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,57.79,0.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.97,0.0,8.0,917.0,578.0,0.0,61490.0,162.0,187.0,False,159.42,0.0,62985.0
2020,Chhattisgarh,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,36200.0,11.17,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.16,0.0,0.0,4934.0,21876.0,0.0,87942.0,839.0,1239.0,False,36532.75,0.0,114752.0
2020,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,False,8.0,0.0,0.0
2020,Goa,0.0,0.01,0.0,0.32,0.0,0.0,0.0,0.0,0.0,120.0,15.63,0.0,0.02,0.0,0.0,45.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.0,164.0,198.0,False,137.28000000000003,0.0,45.0
2020,Gujarat,0.0,0.38,0.0,0.0,6112.0,0.0,0.0,0.0,0.0,7685.0,289.26,0.0,37.29,0.0,16.0,0.0,0.0,92.0,0.43,0.0,0.0,0.0,0.0,435.18,0.0,3539.0,0.0,9861.0,0.0,61558.0,326.0,495.0,False,18206.54,0.0,71419.0
2020,Haryana,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,9086.0,233.49,0.0,42.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.51,0.0,14745.0,0.0,0.0,0.0,936712.0,3008.0,4061.0,False,24342.08,0.0,936712.0
2020,Himachal Pradesh,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,208.0,351.74,0.0,19.96,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.14,0.0,1741.0,125.0,930.0,0.0,156295.0,1440.0,1895.0,False,2346.85,0.0,157427.0
2020,Jammu and Kashmir,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,1342.0,927.74,0.0,159.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,23840.0,304.0,74845.0,0.0,400932.0,1198.0,1769.0,False,26270.63,2.85,476081.0
2020,Jharkhand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7746.0,0.0,0.0,8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.83,0.0,96196.0,12.0,26009.0,0.0,277638.0,411.0,550.0,False,104382.98,0.0,303659.0
2020,Karnataka,0.0,0.89,0.0,3.11,0.0,0.0,0.0,6.87,0.0,21625.0,29.05,3.0,3.05,0.24,0.0,5977.0,0.0,1.15,0.0,0.0,0.7,0.0,0.0,7.26,0.0,0.0,0.0,200.0,0.0,7375.0,3682.0,5841.0,False,21680.32,0.0,13552.0
2020,Kerala,0.0,0.46,0.0,0.07,0.0,0.0,0.0,0.0,0.0,3079.0,2.65,3.62,0.07,0.0,0.0,62.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,10.51,1636.0,5154.0,6025.0,False,3097.0200000000004,0.0,1719.0
2020,Madhya Pradesh,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20256.0,2.95,0.0,13.89,0.0,0.0,0.0,0.0,1.74,0.09,0.0,0.0,0.0,0.0,516.97,0.0,56669.0,1959.0,127709.0,2.0,7122856.0,3370.0,4460.0,False,77462.65,0.0,7252524.0
2020,Maharashtra,0.0,4.23,0.0,6.3,0.0,0.0,0.0,49.85,0.0,26282.0,128.7,0.02,9.69,0.01,0.0,46.0,0.0,0.98,3.01,0.0,0.09,0.0,0.0,533.21,0.0,0.0,0.0,9449.0,0.0,2142853.0,967.0,1349.0,False,27018.089999999997,0.0,2152348.0
2020,Manipur,0.0,213.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,701.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,196.45,0.0,0.0,295.0,23517.0,61.42,1876402.0,257.0,381.0,False,1312.1000000000001,684.0,1900214.0
2020,Meghalaya,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,0.0,0.0,109.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,40.42,8025.0,78.0,120.0,False,1094.9,0.0,8284.0
2020,Mizoram,0.0,594.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,20.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1633.0,0.0,6151.0,522.0,707.0,False,739.77,0.0,7784.0
2020,Nagaland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,6136.0,871.0,0.0,56012.0,75.0,54.0,False,889.12,0.0,63019.0
2020,New Delhi,0.0,101.97,0.0,7.85,2.24,0.0,2528.0,771.85,0.0,43547.0,145.26,0.0,328.61,11.06,0.0,0.0,0.0,0.06,270.42,0.0,1.14,0.92,0.0,35.36,0.0,686.0,0.0,97929.0,23.66,11525345.0,914.0,1140.0,False,45933.4,2528.0,11623274.0
2020,Odisha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138432.0,0.0,0.0,34.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,11920.0,54896.0,0.0,5650.0,1246.0,2078.0,False,138467.18000000002,0.0,72466.0
2020,Puducherry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,66.0,False,13.0,0.0,0.0
2020,Punjab,0.0,1.1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,812.0,60.21,0.0,952.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.32,0.0,34116.0,47769.0,5197.0,0.0,10545407.0,7189.0,10251.0,False,36285.1,0.0,10598373.0
2020,Rajasthan,21.38,0.0,0.0,0.01,0.0,0.0,11.09,0.0,0.0,14786.0,39.81,0.0,37.66,0.0,0.0,0.0,0.0,112.14,0.0,0.0,0.02,0.0,0.0,1318.48,0.0,139954.0,9090.0,16996.0,0.0,4290359.0,3042.0,3898.0,False,156269.5,11.09,4316445.0
2020,Sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28140.0,788.0,0.0,7445.0,19.0,26.0,False,0.74,0.0,36373.0
2020,Tamil Nadu,0.0,126.77,0.0,0.38,0.0,0.0,0.0,2.52,0.0,16223.0,27.22,0.0,97.7,216.99,0.0,368.0,0.0,137.0,0.0,0.0,4.0,0.0,0.0,2.23,0.0,0.0,0.0,79.0,5.0,5873.0,5380.0,7198.0,False,16842.81,0.0,6320.0
2020,Telangana,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,17973.0,2.0,10.34,0.0,0.0,0.0,70.0,0.0,0.01,0.17,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,89.0,509.0,473.0,1097.0,False,18074.69,0.0,579.0
2020,Tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12724.0,0.0,0.0,75.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191303.0,0.0,584119.0,329.0,406.0,False,12799.32,0.0,775422.0
2020,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39387.0,1238.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.08,468.42,0.0,9976.0,336.0,0.0,0.0,138560.0,8896.0,9171.0,False,51168.42,0.08,138896.0
2020,Uttarakhand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.0,355.68,0.0,12.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,316.0,5327.0,0.0,0.0,120153.0,1301.0,1479.0,False,1876.46,0.0,125480.0
2020,West Bengal,100.0,233.72,0.0,0.0,416.51,2228.86,0.0,10.16,0.0,25908.0,70.88,0.0,59.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,88.1,0.0,0.0,217.0,234007.0,17.63,342440.0,1356.0,2154.0,False,26907.289999999997,2228.86,576664.0
2021,Andaman and Nicobar Islands,0.0,32.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,52.0,False,58.55,0.0,0.0
2021,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,200984.0,18.14,6.13,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,200.0,1776.0,4204.0,False,201023.07,0.0,203.0
2021,Arunachal Pradesh,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2623.0,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,0.0,0.0,0.0,258.0,462.0,False,2643.29,0.0,0.0
2021,Assam,0.0,18.91,0.0,0.29,0.0,0.0,0.0,0.0,0.0,31662.0,0.0,0.0,63.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,8.12,73.35,0.0,3.0,0.0,238652.0,79.34,3131727.0,2310.0,3918.0,False,31904.3,8.12,3370379.0
2021,Bihar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33603.0,395.12,0.0,9.62,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.79,0.0,35.71,0.0,1583.0,16392.0,65079.0,0.26,106184.0,1008.0,1518.0,False,35632.50000000001,0.0,187671.0
2021,Chandigarh,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,135.0,87.4,0.0,9.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.38,0.0,535.0,505.0,182.0,0.0,17785.0,108.0,132.0,False,791.5,0.0,18472.0
2021,Chhattisgarh,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,34602.0,1.59,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,2.0,7401.0,12561.0,0.0,392206.0,1068.0,1531.0,False,34607.16,0.0,412168.0
2021,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,False,22.0,0.0,0.0
2021,Goa,0.0,0.08,0.0,0.13,0.0,0.0,0.0,0.0,0.0,123.0,5.44,0.54,0.03,0.0,0.0,187.0,0.0,0.7,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,131.0,155.0,False,129.95999999999998,0.0,197.0
2021,Gujarat,0.0,10.48,0.0,0.07,0.0,0.0,0.0,4.73,0.0,18182.0,145.53,0.0,3335.17,0.0,0.0,0.0,0.0,0.0,10.57,0.0,7.49,0.0,0.0,803.26,0.0,2281.0,914.0,883.0,0.0,37685.0,507.0,876.0,False,24780.299999999996,0.0,39482.0
2021,Haryana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11478.0,143.35,0.0,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.94,0.0,6902.0,0.0,0.0,0.0,1778289.0,2689.0,3400.0,False,18849.54,0.0,1778289.0
2021,Himachal Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,393.0,606.59,0.05,14.96,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.81,0.0,2017.0,18.0,241.0,226.14,3082160.0,1537.0,2235.0,False,3298.5499999999997,1.4,3082474.0
2021,Jammu and Kashmir,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,642.0,975.29,0.0,196.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,19206.0,1131.0,57732.0,0.0,172260.0,1543.0,2217.0,False,21022.51,4.0,231123.0
2021,Jharkhand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10429.0,0.0,0.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.22,0.0,83314.0,22.0,159079.0,0.0,16280.0,618.0,966.0,False,94852.38,0.0,175381.0
2021,Karnataka,0.0,5.38,0.0,2.51,0.0,0.0,0.0,0.0,0.0,9382.0,9.82,56.94,24.12,0.0,0.0,1477.0,0.0,29.96,0.0,0.0,0.05,0.21,0.0,15.56,0.0,38.0,0.0,62.0,91.58,300.0,5349.0,6834.0,False,9656.129999999997,0.0,1839.0
2021,Kerala,0.0,0.28,0.0,0.53,0.0,0.0,0.0,17.26,0.0,4568.0,6.89,9.98,344.93,0.0,0.0,831.0,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,647.0,6032.0,7271.0,False,4953.04,0.0,1478.0
2021,Ladakh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,False,1.09,0.0,0.0
2021,Madhya Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,68.64,0.0,0.0,33797.0,15.0,0.0,21.39,0.0,0.0,0.0,0.0,72.33,0.21,0.0,0.0,0.0,0.0,189.23,0.0,78085.0,897.0,73830.0,9.45,391613.0,4017.0,5500.0,False,112189.61,68.64,466340.0
2021,Maharashtra,0.0,5.96,0.0,17.37,0.02,0.0,252.15,16.79,0.0,31012.0,183.16,0.0,433.63,1.13,0.0,2928.0,0.0,6.86,66.46,0.0,4.54,0.02,0.0,44.87,0.0,203.0,0.0,14685.0,13.6,112704.0,3133.0,4016.0,False,32009.41,252.15,130317.0
2021,Manipur,0.0,31.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.0,0.0,0.0,213.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.32,26.5,819.17,0.0,202.0,0.0,6262.0,29.86,998592.0,325.0,417.0,False,2680.07,26.5,1004854.0
2021,Meghalaya,0.0,12.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,192.0,683.0,9.08,18948.0,73.0,117.0,False,2292.9,0.0,19823.0
2021,Mizoram,0.0,166.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,34.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.0,0.0,7554.0,534.0,714.0,False,522.57,0.0,9347.0
2021,Nagaland,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.0,0.0,0.0,70.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.72,0.0,0.0,0.0,2457.0,0.0,150060.0,147.0,201.0,False,2106.14,0.0,152517.0
2021,New Delhi,0.0,78.85,0.0,7.71,0.0,0.0,0.0,91.32,0.0,14320.0,329.02,0.0,802.86,0.0,0.0,639.0,0.0,1.03,0.85,0.2,2.69,0.0,0.0,54.1,0.0,1.0,16278.0,82977.0,146.0,5221203.0,712.0,917.0,False,15835.630000000003,0.0,5321097.0
2021,Odisha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171713.0,0.0,0.0,49.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.01,0.0,442.0,808.0,13045.0,0.0,0.0,1700.0,2683.0,False,172234.64,0.0,13853.0
